0.157054,0
0,0
0.313953,0.157054
0.470542,0.455301
0.626666,0.880312
0.782172,1.41895
0.936907,2.05922
1.09072,2.79021
1.24345,3.6019
1.39496,4.48516
1.54508,5.4316
1.69369,6.43353
1.84062,7.48386
1.98574,8.5761
2.1289,9.70423
2.26995,10.8627
2.40877,12.0464
2.54521,13.2505
2.67913,14.4707
2.81042,15.7027
2.93893,16.9429
3.06454,18.1875
3.18712,19.4333
3.30656,20.6771
3.42274,21.9159
3.53553,23.1471
3.64484,24.3679
3.75056,25.576
3.85257,26.7689
3.95078,27.9446
4.04508,29.1009
4.1354,30.2359
4.22164,31.3477
4.30371,32.4346
4.38153,33.4948
4.45503,34.5269
4.52414,35.5292
4.58877,36.5004
4.64888,37.4392
4.7044,38.3441
4.75528,39.2141
4.80147,40.048
4.84292,40.8447
4.87958,41.6031
4.91144,42.3224
4.93844,43.0016
4.96057,43.6399
4.97781,44.2365
4.99013,44.7906
4.99753,45.3017
5,45.7691
4.99753,46.1921
4.99013,46.5705
4.97781,46.9036
4.96057,47.191
4.93844,47.4325
4.91144,47.6277
4.87958,47.7763
4.84292,47.8783
4.80147,47.9334
4.75528,47.9415
4.7044,47.9026
4.64888,47.8168
4.58877,47.684
4.52414,47.5044
4.45503,47.2781
4.38153,47.0053
4.30371,46.6863
4.22164,46.3214
4.1354,45.9109
4.04508,45.4552
3.95078,44.9548
3.85257,44.4101
3.75056,43.8216
3.64484,43.19
3.53553,42.5159
3.42274,41.7998
3.30656,41.0426
3.18712,40.2449
3.06454,39.4075
2.93893,38.5313
2.81042,37.6171
2.67913,36.6658
2.54521,35.6783
2.40877,34.6557
2.26995,33.5989
2.1289,32.509
1.98574,31.387
1.84062,30.234
1.69369,29.0512
1.54508,27.8398
1.39496,26.6009
1.24345,25.3358
1.09072,24.0456
0.936907,22.7318
0.782172,21.3955
0.626666,20.0381
0.470542,18.661
0.313953,17.2654
0.157054,15.8528
6.12E-16,14.4246
-0.157054,12.9822
-0.313953,11.5269
-0.470542,10.0602
-0.626666,8.58368
-0.782172,7.09864
-0.936907,5.60661
-1.09072,4.10904
-1.24345,2.60742
-1.39496,1.10323
-1.54508,-0.40205
-1.69369,-1.90693
-1.84062,-3.40993
-1.98574,-4.90956
-2.1289,-6.40434
-2.26995,-7.8928
-2.40877,-9.37348
-2.54521,-10.8449
-2.67913,-12.3056
-2.81042,-13.7542
-2.93893,-15.1892
-3.06454,-16.6092
-3.18712,-18.0128
-3.30656,-19.3986
-3.42274,-20.7653
-3.53553,-22.1115
-3.64484,-23.4359
-3.75056,-24.7372
-3.85257,-26.014
-3.95078,-27.2652
-4.04508,-28.4894
-4.1354,-29.6856
-4.22164,-30.8524
-4.30371,-31.9888
-4.38153,-33.0936
-4.45503,-34.1658
-4.52414,-35.2043
-4.58877,-36.208
-4.64888,-37.176
-4.7044,-38.1072
-4.75528,-39.0009
-4.80147,-39.8561
-4.84292,-40.672
-4.87958,-41.4477
-4.91144,-42.1825
-4.93844,-42.8757
-4.96057,-43.5266
-4.97781,-44.1345
-4.99013,-44.6988
-4.99753,-45.2191
-5,-45.6947
-4.99753,-46.1252
-4.99013,-46.5103
-4.97781,-46.8494
-4.96057,-47.1422
-4.93844,-47.3886
-4.91144,-47.5882
-4.87958,-47.7408
-4.84292,-47.8463
-4.80147,-47.9046
-4.75528,-47.9156
-4.7044,-47.8793
-4.64888,-47.7958
-4.58877,-47.6651
-4.52414,-47.4874
-4.45503,-47.2628
-4.38153,-46.9915
-4.30371,-46.6739
-4.22164,-46.3102
-4.1354,-45.9008
-4.04508,-45.4462
-3.95078,-44.9466
-3.85257,-44.4027
-3.75056,-43.815
-3.64484,-43.1841
-3.53553,-42.5105
-3.42274,-41.795
-3.30656,-41.0382
-3.18712,-40.241
-3.06454,-39.404
-2.93893,-38.5281
-2.81042,-37.6142
-2.67913,-36.6632
-2.54521,-35.676
-2.40877,-34.6536
-2.26995,-33.5971
-2.1289,-32.5073
-1.98574,-31.3855
-1.84062,-30.2327
-1.69369,-29.05
-1.54508,-27.8387
-1.39496,-26.5999
-1.24345,-25.3349
-1.09072,-24.0448
-0.936907,-22.7311
-0.782172,-21.3949
-0.626666,-20.0376
-0.470542,-18.6605
-0.313953,-17.265
-0.157054,-15.8524
0,-14.4242
0.157054,-12.9818
0.313953,-11.5266
0.470542,-10.06
0.626666,-8.58343
0.782172,-7.09842
0.936907,-5.6064
1.09072,-4.10886
1.24345,-2.60725
1.39496,-1.10308
1.54508,0.402184
1.69369,1.90705
1.84062,3.41004
1.98574,4.90965
2.1289,6.40443
2.26995,7.89288
2.40877,9.37355
2.54521,10.845
2.67913,12.3057
2.81042,13.7542
2.93893,15.1892
3.06454,16.6092
3.18712,18.0128
3.30656,19.3987
3.42274,20.7654
3.53553,22.1116
3.64484,23.4359
3.75056,24.7372
3.85257,26.014
3.95078,27.2652
4.04508,28.4895
4.1354,29.6856
4.22164,30.8524
4.30371,31.9888
4.38153,33.0937
4.45503,34.1658
4.52414,35.2043
4.58877,36.208
4.64888,37.176
4.7044,38.1072
4.75528,39.0009
4.80147,39.8561
4.84292,40.672
4.87958,41.4477
4.91144,42.1825
4.93844,42.8757
4.96057,43.5266
4.97781,44.1345
4.99013,44.6988
4.99753,45.2191
5,45.6947
4.99753,46.1252
4.99013,46.5103
4.97781,46.8494
4.96057,47.1422
4.93844,47.3886
4.91144,47.5882
4.87958,47.7408
4.84292,47.8463
4.80147,47.9046
4.75528,47.9156
4.7044,47.8793
4.64888,47.7958
4.58877,47.6651
4.52414,47.4874
4.45503,47.2628
4.38153,46.9915
4.30371,46.6739
4.22164,46.3102
4.1354,45.9008
4.04508,45.4462
3.95078,44.9466
3.85257,44.4027
3.75056,43.815
3.64484,43.1841
3.53553,42.5105
3.42274,41.795
3.30656,41.0382
3.18712,40.241
3.06454,39.404
2.93893,38.5281
2.81042,37.6142
2.67913,36.6632
2.54521,35.676
2.40877,34.6536
2.26995,33.5971
2.1289,32.5073
1.98574,31.3855
1.84062,30.2327
1.69369,29.05
1.54508,27.8387
1.39496,26.5999
1.24345,25.3349
1.09072,24.0448
0.936907,22.7311
0.782172,21.3949
0.626666,20.0376
0.470542,18.6605
0.313953,17.265
0.157054,15.8524
6.12E-16,14.4242
-0.157054,12.9818
-0.313953,11.5266
-0.470542,10.06
-0.626666,8.58343
-0.782172,7.09842
-0.936907,5.6064
-1.09072,4.10886
-1.24345,2.60725
-1.39496,1.10308
-1.54508,-0.402184
-1.69369,-1.90705
-1.84062,-3.41004
-1.98574,-4.90965
-2.1289,-6.40443
-2.26995,-7.89288
-2.40877,-9.37355
-2.54521,-10.845
-2.67913,-12.3057
-2.81042,-13.7542
-2.93893,-15.1892
-3.06454,-16.6092
-3.18712,-18.0128
-3.30656,-19.3987
-3.42274,-20.7654
-3.53553,-22.1116
-3.64484,-23.4359
-3.75056,-24.7372
-3.85257,-26.014
-3.95078,-27.2652
-4.04508,-28.4895
-4.1354,-29.6856
-4.22164,-30.8524
-4.30371,-31.9888
-4.38153,-33.0937
-4.45503,-34.1658
-4.52414,-35.2043
-4.58877,-36.208
-4.64888,-37.176
-4.7044,-38.1072
-4.75528,-39.0009
-4.80147,-39.8561
-4.84292,-40.672
-4.87958,-41.4477
-4.91144,-42.1825
-4.93844,-42.8757
-4.96057,-43.5266
-4.97781,-44.1345
-4.99013,-44.6988
-4.99753,-45.2191
-5,-45.6947
-4.99753,-46.1252
-4.99013,-46.5103
-4.97781,-46.8494
-4.96057,-47.1422
-4.93844,-47.3886
-4.91144,-47.5882
-4.87958,-47.7408
-4.84292,-47.8463
-4.80147,-47.9046
-4.75528,-47.9156
-4.7044,-47.8793
-4.64888,-47.7958
-4.58877,-47.6651
-4.52414,-47.4874
-4.45503,-47.2628
-4.38153,-46.9915
-4.30371,-46.6739
-4.22164,-46.3102
-4.1354,-45.9008
-4.04508,-45.4462
-3.95078,-44.9466
-3.85257,-44.4027
-3.75056,-43.815
-3.64484,-43.1841
-3.53553,-42.5105
-3.42274,-41.795
-3.30656,-41.0382
-3.18712,-40.241
-3.06454,-39.404
-2.93893,-38.5281
-2.81042,-37.6142
-2.67913,-36.6632
-2.54521,-35.676
-2.40877,-34.6536
-2.26995,-33.5971
-2.1289,-32.5073
-1.98574,-31.3855
-1.84062,-30.2327
-1.69369,-29.05
-1.54508,-27.8387
-1.39496,-26.5999
-1.24345,-25.3349
-1.09072,-24.0448
-0.936907,-22.7311
-0.782172,-21.3949
-0.626666,-20.0376
-0.470542,-18.6605
-0.313953,-17.265
-0.157054,-15.8524
0,-14.4242
0.157054,-12.9818
0.313953,-11.5266
0.470542,-10.06
0.626666,-8.58343
0.782172,-7.09842
0.936907,-5.6064
1.09072,-4.10886
1.24345,-2.60725
1.39496,-1.10308
1.54508,0.402184
1.69369,1.90705
1.84062,3.41004
1.98574,4.90965
2.1289,6.40443
2.26995,7.89288
2.40877,9.37355
2.54521,10.845
2.67913,12.3057
2.81042,13.7542
2.93893,15.1892
3.06454,16.6092
3.18712,18.0128
3.30656,19.3987
3.42274,20.7654
3.53553,22.1116
3.64484,23.4359
3.75056,24.7372
3.85257,26.014
3.95078,27.2652
4.04508,28.4895
4.1354,29.6856
4.22164,30.8524
4.30371,31.9888
4.38153,33.0937
4.45503,34.1658
4.52414,35.2043
4.58877,36.208
4.64888,37.176
4.7044,38.1072
4.75528,39.0009
4.80147,39.8561
4.84292,40.672
4.87958,41.4477
4.91144,42.1825
4.93844,42.8757
4.96057,43.5266
4.97781,44.1345
4.99013,44.6988
4.99753,45.2191
5,45.6947
4.99753,46.1252
4.99013,46.5103
4.97781,46.8494
4.96057,47.1422
4.93844,47.3886
4.91144,47.5882
4.87958,47.7408
4.84292,47.8463
4.80147,47.9046
4.75528,47.9156
4.7044,47.8793
4.64888,47.7958
4.58877,47.6651
4.52414,47.4874
4.45503,47.2628
4.38153,46.9915
4.30371,46.6739
4.22164,46.3102
4.1354,45.9008
4.04508,45.4462
3.95078,44.9466
3.85257,44.4027
3.75056,43.815
3.64484,43.1841
3.53553,42.5105
3.42274,41.795
3.30656,41.0382
3.18712,40.241
3.06454,39.404
2.93893,38.5281
2.81042,37.6142
2.67913,36.6632
2.54521,35.676
2.40877,34.6536
2.26995,33.5971
2.1289,32.5073
1.98574,31.3855
1.84062,30.2327
1.69369,29.05
1.54508,27.8387
1.39496,26.5999
1.24345,25.3349
1.09072,24.0448
0.936907,22.7311
0.782172,21.3949
0.626666,20.0376
0.470542,18.6605
0.313953,17.265
0.157054,15.8524
6.12E-16,14.4242
-0.157054,12.9818
-0.313953,11.5266
-0.470542,10.06
-0.626666,8.58343
-0.782172,7.09842
-0.936907,5.6064
-1.09072,4.10886
-1.24345,2.60725
-1.39496,1.10308
-1.54508,-0.402184
-1.69369,-1.90705
-1.84062,-3.41004
-1.98574,-4.90965
-2.1289,-6.40443
-2.26995,-7.89288
-2.40877,-9.37355
-2.54521,-10.845
-2.67913,-12.3057
-2.81042,-13.7542
-2.93893,-15.1892
-3.06454,-16.6092
-3.18712,-18.0128
-3.30656,-19.3987
-3.42274,-20.7654
-3.53553,-22.1116
-3.64484,-23.4359
-3.75056,-24.7372
-3.85257,-26.014
-3.95078,-27.2652
-4.04508,-28.4895
-4.1354,-29.6856
-4.22164,-30.8524
-4.30371,-31.9888
-4.38153,-33.0937
-4.45503,-34.1658
-4.52414,-35.2043
-4.58877,-36.208
-4.64888,-37.176
-4.7044,-38.1072
-4.75528,-39.0009
-4.80147,-39.8561
-4.84292,-40.672
-4.87958,-41.4477
-4.91144,-42.1825
-4.93844,-42.8757
-4.96057,-43.5266
-4.97781,-44.1345
-4.99013,-44.6988
-4.99753,-45.2191
-5,-45.6947
-4.99753,-46.1252
-4.99013,-46.5103
-4.97781,-46.8494
-4.96057,-47.1422
-4.93844,-47.3886
-4.91144,-47.5882
-4.87958,-47.7408
-4.84292,-47.8463
-4.80147,-47.9046
-4.75528,-47.9156
-4.7044,-47.8793
-4.64888,-47.7958
-4.58877,-47.6651
-4.52414,-47.4874
-4.45503,-47.2628
-4.38153,-46.9915
-4.30371,-46.6739
-4.22164,-46.3102
-4.1354,-45.9008
-4.04508,-45.4462
-3.95078,-44.9466
-3.85257,-44.4027
-3.75056,-43.815
-3.64484,-43.1841
-3.53553,-42.5105
-3.42274,-41.795
-3.30656,-41.0382
-3.18712,-40.241
-3.06454,-39.404
-2.93893,-38.5281
-2.81042,-37.6142
-2.67913,-36.6632
-2.54521,-35.676
-2.40877,-34.6536
-2.26995,-33.5971
-2.1289,-32.5073
-1.98574,-31.3855
-1.84062,-30.2327
-1.69369,-29.05
-1.54508,-27.8387
-1.39496,-26.5999
-1.24345,-25.3349
-1.09072,-24.0448
-0.936907,-22.7311
-0.782172,-21.3949
-0.626666,-20.0376
-0.470542,-18.6605
-0.313953,-17.265
-0.157054,-15.8524
0,-14.4242
0.157054,-12.9818
0.313953,-11.5266
0.470542,-10.06
0.626666,-8.58343
0.782172,-7.09842
0.936907,-5.6064
1.09072,-4.10886
1.24345,-2.60725
1.39496,-1.10308
1.54508,0.402184
1.69369,1.90705
1.84062,3.41004
1.98574,4.90965
2.1289,6.40443
2.26995,7.89288
2.40877,9.37355
2.54521,10.845
2.67913,12.3057
2.81042,13.7542
2.93893,15.1892
3.06454,16.6092
3.18712,18.0128
3.30656,19.3987
3.42274,20.7654
3.53553,22.1116
3.64484,23.4359
3.75056,24.7372
3.85257,26.014
3.95078,27.2652
4.04508,28.4895
4.1354,29.6856
4.22164,30.8524
4.30371,31.9888
4.38153,33.0937
4.45503,34.1658
4.52414,35.2043
4.58877,36.208
4.64888,37.176
4.7044,38.1072
4.75528,39.0009
4.80147,39.8561
4.84292,40.672
4.87958,41.4477
4.91144,42.1825
4.93844,42.8757
4.96057,43.5266
4.97781,44.1345
4.99013,44.6988
4.99753,45.2191
5,45.6947
4.99753,46.1252
4.99013,46.5103
4.97781,46.8494
4.96057,47.1422
4.93844,47.3886
4.91144,47.5882
4.87958,47.7408
4.84292,47.8463
4.80147,47.9046
4.75528,47.9156
4.7044,47.8793
4.64888,47.7958
4.58877,47.6651
4.52414,47.4874
4.45503,47.2628
4.38153,46.9915
4.30371,46.6739
4.22164,46.3102
4.1354,45.9008
4.04508,45.4462
3.95078,44.9466
3.85257,44.4027
3.75056,43.815
3.64484,43.1841
3.53553,42.5105
3.42274,41.795
3.30656,41.0382
3.18712,40.241
3.06454,39.404
2.93893,38.5281
2.81042,37.6142
2.67913,36.6632
2.54521,35.676
2.40877,34.6536
2.26995,33.5971
2.1289,32.5073
1.98574,31.3855
1.84062,30.2327
1.69369,29.05
1.54508,27.8387
1.39496,26.5999
1.24345,25.3349
1.09072,24.0448
0.936907,22.7311
0.782172,21.3949
0.626666,20.0376
0.470542,18.6605
0.313953,17.265
0.157054,15.8524
6.12E-16,14.4242
-0.157054,12.9818
-0.313953,11.5266
-0.470542,10.06
-0.626666,8.58343
-0.782172,7.09842
-0.936907,5.6064
-1.09072,4.10886
-1.24345,2.60725
-1.39496,1.10308
-1.54508,-0.402184
-1.69369,-1.90705
-1.84062,-3.41004
-1.98574,-4.90965
-2.1289,-6.40443
-2.26995,-7.89288
-2.40877,-9.37355
-2.54521,-10.845
-2.67913,-12.3057
-2.81042,-13.7542
-2.93893,-15.1892
-3.06454,-16.6092
-3.18712,-18.0128
-3.30656,-19.3987
-3.42274,-20.7654
-3.53553,-22.1116
-3.64484,-23.4359
-3.75056,-24.7372
-3.85257,-26.014
-3.95078,-27.2652
-4.04508,-28.4895
-4.1354,-29.6856
-4.22164,-30.8524
-4.30371,-31.9888
-4.38153,-33.0937
-4.45503,-34.1658
-4.52414,-35.2043
-4.58877,-36.208
-4.64888,-37.176
-4.7044,-38.1072
-4.75528,-39.0009
-4.80147,-39.8561
-4.84292,-40.672
-4.87958,-41.4477
-4.91144,-42.1825
-4.93844,-42.8757
-4.96057,-43.5266
-4.97781,-44.1345
-4.99013,-44.6988
-4.99753,-45.2191
-5,-45.6947
-4.99753,-46.1252
-4.99013,-46.5103
-4.97781,-46.8494
-4.96057,-47.1422
-4.93844,-47.3886
-4.91144,-47.5882
-4.87958,-47.7408
-4.84292,-47.8463
-4.80147,-47.9046
-4.75528,-47.9156
-4.7044,-47.8793
-4.64888,-47.7958
-4.58877,-47.6651
-4.52414,-47.4874
-4.45503,-47.2628
-4.38153,-46.9915
-4.30371,-46.6739
-4.22164,-46.3102
-4.1354,-45.9008
-4.04508,-45.4462
-3.95078,-44.9466
-3.85257,-44.4027
-3.75056,-43.815
-3.64484,-43.1841
-3.53553,-42.5105
-3.42274,-41.795
-3.30656,-41.0382
-3.18712,-40.241
-3.06454,-39.404
-2.93893,-38.5281
-2.81042,-37.6142
-2.67913,-36.6632
-2.54521,-35.676
-2.40877,-34.6536
-2.26995,-33.5971
-2.1289,-32.5073
-1.98574,-31.3855
-1.84062,-30.2327
-1.69369,-29.05
-1.54508,-27.8387
-1.39496,-26.5999
-1.24345,-25.3349
-1.09072,-24.0448
-0.936907,-22.7311
-0.782172,-21.3949
-0.626666,-20.0376
-0.470542,-18.6605
-0.313953,-17.265
-0.157054,-15.8524
0,-14.4242
0.157054,-12.9818
0.313953,-11.5266
0.470542,-10.06
0.626666,-8.58343
0.782172,-7.09842
0.936907,-5.6064
1.09072,-4.10886
1.24345,-2.60725
1.39496,-1.10308
1.54508,0.402184
1.69369,1.90705
1.84062,3.41004
1.98574,4.90965
2.1289,6.40443
2.26995,7.89288
2.40877,9.37355
2.54521,10.845
2.67913,12.3057
2.81042,13.7542
2.93893,15.1892
3.06454,16.6092
3.18712,18.0128
3.30656,19.3987
3.42274,20.7654
3.53553,22.1116
3.64484,23.4359
3.75056,24.7372
3.85257,26.014
3.95078,27.2652
4.04508,28.4895
4.1354,29.6856
4.22164,30.8524
4.30371,31.9888
4.38153,33.0937
4.45503,34.1658
4.52414,35.2043
4.58877,36.208
4.64888,37.176
4.7044,38.1072
4.75528,39.0009
4.80147,39.8561
4.84292,40.672
4.87958,41.4477
4.91144,42.1825
4.93844,42.8757
4.96057,43.5266
4.97781,44.1345
4.99013,44.6988
4.99753,45.2191
5,45.6947
4.99753,46.1252
4.99013,46.5103
4.97781,46.8494
4.96057,47.1422
4.93844,47.3886
4.91144,47.5882
4.87958,47.7408
4.84292,47.8463
4.80147,47.9046
4.75528,47.9156
4.7044,47.8793
4.64888,47.7958
4.58877,47.6651
4.52414,47.4874
4.45503,47.2628
4.38153,46.9915
4.30371,46.6739
4.22164,46.3102
4.1354,45.9008
4.04508,45.4462
3.95078,44.9466
3.85257,44.4027
3.75056,43.815
3.64484,43.1841
3.53553,42.5105
3.42274,41.795
3.30656,41.0382
3.18712,40.241
3.06454,39.404
2.93893,38.5281
2.81042,37.6142
2.67913,36.6632
2.54521,35.676
2.40877,34.6536
2.26995,33.5971
2.1289,32.5073
1.98574,31.3855
1.84062,30.2327
1.69369,29.05
1.54508,27.8387
1.39496,26.5999
1.24345,25.3349
1.09072,24.0448
0.936907,22.7311
0.782172,21.3949
0.626666,20.0376
0.470542,18.6605
0.313953,17.265
0.157054,15.8524
6.12E-16,14.4242
-0.157054,12.9818
-0.313953,11.5266
-0.470542,10.06
-0.626666,8.58343
-0.782172,7.09842
-0.936907,5.6064
-1.09072,4.10886
-1.24345,2.60725
-1.39496,1.10308
-1.54508,-0.402184
-1.69369,-1.90705
-1.84062,-3.41004
-1.98574,-4.90965
-2.1289,-6.40443
-2.26995,-7.89288
-2.40877,-9.37355
-2.54521,-10.845
-2.67913,-12.3057
-2.81042,-13.7542
-2.93893,-15.1892
-3.06454,-16.6092
-3.18712,-18.0128
-3.30656,-19.3987
-3.42274,-20.7654
-3.53553,-22.1116
-3.64484,-23.4359
-3.75056,-24.7372
-3.85257,-26.014
-3.95078,-27.2652
-4.04508,-28.4895
-4.1354,-29.6856
-4.22164,-30.8524
-4.30371,-31.9888
-4.38153,-33.0937
-4.45503,-34.1658
-4.52414,-35.2043
-4.58877,-36.208
-4.64888,-37.176
-4.7044,-38.1072
-4.75528,-39.0009
-4.80147,-39.8561
-4.84292,-40.672
-4.87958,-41.4477
-4.91144,-42.1825
-4.93844,-42.8757
-4.96057,-43.5266
-4.97781,-44.1345
-4.99013,-44.6988
-4.99753,-45.2191
-5,-45.6947
-4.99753,-46.1252
-4.99013,-46.5103
-4.97781,-46.8494
-4.96057,-47.1422
-4.93844,-47.3886
-4.91144,-47.5882
-4.87958,-47.7408
-4.84292,-47.8463
-4.80147,-47.9046
-4.75528,-47.9156
-4.7044,-47.8793
-4.64888,-47.7958
-4.58877,-47.6651
-4.52414,-47.4874
-4.45503,-47.2628
-4.38153,-46.9915
-4.30371,-46.6739
-4.22164,-46.3102
-4.1354,-45.9008
-4.04508,-45.4462
-3.95078,-44.9466
-3.85257,-44.4027
-3.75056,-43.815
-3.64484,-43.1841
-3.53553,-42.5105
-3.42274,-41.795
-3.30656,-41.0382
-3.18712,-40.241
-3.06454,-39.404
-2.93893,-38.5281
-2.81042,-37.6142
-2.67913,-36.6632
-2.54521,-35.676
-2.40877,-34.6536
-2.26995,-33.5971
-2.1289,-32.5073
-1.98574,-31.3855
-1.84062,-30.2327
-1.69369,-29.05
-1.54508,-27.8387
-1.39496,-26.5999
-1.24345,-25.3349
-1.09072,-24.0448
-0.936907,-22.7311
-0.782172,-21.3949
-0.626666,-20.0376
-0.470542,-18.6605
-0.313953,-17.265
-0.157054,-15.8524
0,-14.4242
0.157054,-12.9818
0.313953,-11.5266
0.470542,-10.06
0.626666,-8.58343
0.782172,-7.09842
0.936907,-5.6064
1.09072,-4.10886
1.24345,-2.60725
1.39496,-1.10308
1.54508,0.402184
1.69369,1.90705
1.84062,3.41004
1.98574,4.90965
2.1289,6.40443
2.26995,7.89288
2.40877,9.37355
2.54521,10.845
2.67913,12.3057
2.81042,13.7542
2.93893,15.1892
3.06454,16.6092
3.18712,18.0128
3.30656,19.3987
3.42274,20.7654
3.53553,22.1116
3.64484,23.4359
3.75056,24.7372
3.85257,26.014
3.95078,27.2652
4.04508,28.4895
4.1354,29.6856
4.22164,30.8524
4.30371,31.9888
4.38153,33.0937
4.45503,34.1658
4.52414,35.2043
4.58877,36.208
4.64888,37.176
4.7044,38.1072
4.75528,39.0009
4.80147,39.8561
4.84292,40.672
4.87958,41.4477
4.91144,42.1825
4.93844,42.8757
4.96057,43.5266
4.97781,44.1345
4.99013,44.6988
4.99753,45.2191
5,45.6947
4.99753,46.1252
4.99013,46.5103
4.97781,46.8494
4.96057,47.1422
4.93844,47.3886
4.91144,47.5882
4.87958,47.7408
4.84292,47.8463
4.80147,47.9046
4.75528,47.9156
4.7044,47.8793
4.64888,47.7958
4.58877,47.6651
4.52414,47.4874
4.45503,47.2628
4.38153,46.9915
4.30371,46.6739
4.22164,46.3102
4.1354,45.9008
4.04508,45.4462
3.95078,44.9466